split,subsplit,beat_idx,source,spike_idx,qrs_gt_ms,window_pre,overlaps_any,n_beats_in_window,first_overlap_pos,err_ms
unannotated,unann,1102,p19_1,638276,,150,False,0,,
unannotated,unann,1103,p19_1,638710,,150,True,1,516.0,
unannotated,unann,1104,p19_1,639076,,150,False,0,,
unannotated,unann,1105,p19_1,639478,,150,True,1,548.0,
unannotated,unann,1106,p19_1,639876,,150,True,1,491.0,
unannotated,unann,1107,p19_1,640808,,150,False,0,,
unannotated,unann,1108,p19_1,641661,,150,False,0,,
unannotated,unann,1109,p19_1,642330,,150,False,0,,
unannotated,unann,1110,p19_1,642842,,150,True,1,545.0,
unannotated,unann,1111,p19_1,643237,,150,False,0,,
unannotated,unann,1112,p19_1,643638,,150,True,1,516.0,
unannotated,unann,1113,p19_1,644004,,150,False,0,,
unannotated,unann,1114,p19_1,644438,,150,False,0,,
unannotated,unann,1115,p19_1,644839,,150,True,1,514.0,
unannotated,unann,1116,p19_1,645203,,150,True,1,443.0,
unannotated,unann,1117,p19_1,646387,,150,False,0,,
unannotated,unann,1118,p19_1,647063,,150,True,1,509.0,
unannotated,unann,1119,p19_1,647422,,150,True,1,549.0,
unannotated,unann,1120,p19_1,647821,,150,False,0,,
unannotated,unann,1121,p19_1,648253,,150,False,0,,
unannotated,unann,1122,p19_1,648655,,150,True,1,520.0,
unannotated,unann,1123,p19_1,649025,,150,True,1,545.0,
unannotated,unann,1124,p19_1,649420,,150,False,0,,
unannotated,unann,1125,p19_1,649853,,150,True,1,521.0,
unannotated,unann,1126,p19_1,650224,,150,True,3,291.0,
unannotated,unann,1127,p19_1,650365,,150,True,3,287.0,
unannotated,unann,1128,p19_1,650614,,150,True,1,38.0,
unannotated,unann,1129,p19_1,651197,,150,False,0,,
unannotated,unann,1130,p19_1,651836,,150,True,1,483.0,
unannotated,unann,1131,p19_1,652169,,150,True,1,538.0,
unannotated,unann,1132,p19_1,652557,,150,True,1,518.0,
unannotated,unann,1133,p19_1,652925,,150,True,1,549.0,
unannotated,unann,1134,p19_1,653324,,150,False,0,,
unannotated,unann,1135,p19_1,653765,,150,True,1,509.0,
unannotated,unann,1136,p19_1,654124,,150,False,0,,
unannotated,unann,1137,p19_1,654558,,150,True,1,549.0,
unannotated,unann,1138,p19_1,654957,,150,True,1,445.0,
unannotated,unann,1139,p19_1,655866,,150,False,0,,
unannotated,unann,1140,p19_1,656535,,150,False,0,,
unannotated,unann,1141,p19_1,657187,,150,True,1,518.0,
unannotated,unann,1142,p19_1,657555,,150,True,1,546.0,
unannotated,unann,1143,p19_1,657951,,150,True,1,549.0,
unannotated,unann,1144,p19_1,658350,,150,False,0,,
unannotated,unann,1145,p19_1,658750,,150,False,0,,
unannotated,unann,1146,p19_1,659183,,150,True,1,515.0,
unannotated,unann,1147,p19_1,659548,,150,True,1,442.0,
unannotated,unann,1148,p19_1,660803,,150,True,1,504.0,
unannotated,unann,1149,p19_1,661157,,150,True,1,535.0,
unannotated,unann,1150,p19_1,661542,,150,True,1,546.0,
unannotated,unann,1151,p19_1,661938,,150,True,1,549.0,
unannotated,unann,1152,p19_1,662337,,150,False,0,,
unannotated,unann,1153,p19_1,662737,,150,False,0,,
unannotated,unann,1154,p19_1,663138,,150,False,0,,
unannotated,unann,1155,p19_1,663538,,150,False,0,,
unannotated,unann,1156,p19_1,663938,,150,True,3,302.0,
unannotated,unann,1157,p19_1,664090,,150,True,2,283.0,
unannotated,unann,1158,p19_1,664332,,150,True,1,41.0,
unannotated,unann,1159,p19_1,664863,,150,False,0,,
unannotated,unann,1160,p19_1,665512,,150,False,0,,
unannotated,unann,1161,p19_1,666126,,150,True,1,515.0,
unannotated,unann,1162,p19_1,666491,,150,True,1,545.0,
unannotated,unann,1163,p19_1,666886,,150,False,0,,
unannotated,unann,1164,p19_1,667320,,150,True,1,549.0,
unannotated,unann,1165,p19_1,667719,,150,True,1,523.0,
unannotated,unann,1166,p19_1,668092,,150,True,1,544.0,
unannotated,unann,1167,p19_1,668486,,150,True,2,300.0,
unannotated,unann,1168,p19_1,668636,,150,True,1,341.0,
unannotated,unann,1169,p19_1,669638,,150,False,0,,
unannotated,unann,1170,p19_1,670322,,150,False,0,,
unannotated,unann,1171,p19_1,670754,,150,True,1,510.0,
unannotated,unann,1172,p19_1,671114,,150,False,0,,
unannotated,unann,1173,p19_1,671545,,150,True,1,519.0,
unannotated,unann,1174,p19_1,671914,,150,True,1,549.0,
unannotated,unann,1175,p19_1,672313,,150,True,1,549.0,
unannotated,unann,1176,p19_1,672712,,150,False,0,,
unannotated,unann,1177,p19_1,673114,,150,True,1,291.0,
unannotated,unann,1178,p19_1,673255,,150,True,1,9.0,
unannotated,unann,1179,p19_1,673778,,150,False,0,,
unannotated,unann,1180,p19_1,674414,,150,False,0,,
unannotated,unann,1181,p19_1,675062,,150,False,0,,
unannotated,unann,1182,p19_1,675713,,150,False,0,,
unannotated,unann,1183,p19_1,676372,,150,False,0,,
unannotated,unann,1184,p19_1,677045,,150,False,0,,
unannotated,unann,1185,p19_1,677723,,150,False,0,,
unannotated,unann,1186,p19_1,678411,,150,False,0,,
unannotated,unann,1187,p19_1,679105,,150,False,0,,
unannotated,unann,1188,p19_1,679806,,150,False,0,,
unannotated,unann,1189,p19_1,680510,,150,False,0,,
unannotated,unann,1190,p19_1,681216,,150,False,0,,
unannotated,unann,1191,p19_1,681903,,150,False,0,,
unannotated,unann,1192,p19_1,682575,,150,False,0,,
unannotated,unann,1193,p19_1,683241,,150,False,0,,
unannotated,unann,1194,p19_1,683909,,150,False,0,,
unannotated,unann,1195,p19_1,684587,,150,False,0,,
unannotated,unann,1196,p19_1,685272,,150,False,0,,
unannotated,unann,1197,p19_1,685712,,150,False,0,,
unannotated,unann,1198,p19_1,686126,,150,False,0,,
unannotated,unann,1199,p19_1,686528,,150,True,1,547.0,
unannotated,unann,1200,p19_1,686925,,150,False,0,,
unannotated,unann,1201,p19_1,687330,,150,True,1,512.0,
unannotated,unann,1202,p19_1,687692,,150,False,0,,
unannotated,unann,1203,p19_1,688127,,150,True,3,265.0,
unannotated,unann,1204,p19_1,688242,,150,True,3,35.0,
unannotated,unann,1205,p19_1,688376,,150,True,3,263.0,
unannotated,unann,1206,p19_1,688489,,150,True,2,37.0,
unannotated,unann,1207,p19_1,689477,,150,False,0,,
unannotated,unann,1208,p19_1,689945,,150,False,0,,
unannotated,unann,1209,p19_1,690856,,150,False,0,,
unannotated,unann,1210,p19_1,691280,,150,True,1,548.0,
unannotated,unann,1211,p19_1,691678,,150,True,1,548.0,
unannotated,unann,1212,p19_1,692076,,150,False,0,,
unannotated,unann,1213,p19_1,692478,,150,False,0,,
unannotated,unann,1214,p19_1,692878,,150,False,0,,
unannotated,unann,1215,p19_1,693278,,150,True,1,549.0,
unannotated,unann,1216,p19_1,693677,,150,False,0,,
unannotated,unann,1217,p19_1,694077,,150,True,2,267.0,
unannotated,unann,1218,p19_1,694194,,150,True,2,33.0,
unannotated,unann,1219,p19_1,694328,,150,True,2,16.0,
unannotated,unann,1220,p19_1,695576,,150,False,0,,
unannotated,unann,1221,p19_1,696252,,150,False,0,,
unannotated,unann,1222,p19_1,696937,,150,False,0,,
unannotated,unann,1223,p19_1,697374,,150,False,0,,
unannotated,unann,1224,p19_1,697784,,150,False,0,,
unannotated,unann,1225,p19_1,698187,,150,True,1,549.0,
unannotated,unann,1226,p19_1,698586,,150,False,0,,
unannotated,unann,1227,p19_1,698986,,150,False,0,,
unannotated,unann,1228,p19_1,699387,,150,False,0,,
unannotated,unann,1229,p19_1,699787,,150,False,0,,
unannotated,unann,1230,p19_1,700187,,150,True,2,265.0,
unannotated,unann,1231,p19_1,700302,,150,True,2,35.0,
unannotated,unann,1232,p19_1,700436,,150,True,2,16.0,
unannotated,unann,1233,p19_1,701649,,150,False,0,,
unannotated,unann,1234,p19_1,702303,,150,False,0,,
unannotated,unann,1235,p19_1,702722,,150,True,1,515.0,
unannotated,unann,1236,p19_1,703087,,150,False,0,,
unannotated,unann,1237,p19_1,703513,,150,True,1,518.0,
unannotated,unann,1238,p19_1,703881,,150,False,0,,
unannotated,unann,1239,p19_1,704314,,150,False,0,,
unannotated,unann,1240,p19_1,704714,,150,False,0,,
unannotated,unann,1241,p19_1,705114,,150,False,0,,
unannotated,unann,1242,p19_1,705516,,150,True,2,235.0,
unannotated,unann,1243,p19_1,705601,,150,True,2,65.0,
unannotated,unann,1244,p19_1,705764,,150,True,1,477.0,
unannotated,unann,1245,p19_1,707086,,150,False,0,,
unannotated,unann,1246,p19_1,707724,,150,False,0,,
unannotated,unann,1247,p19_1,708273,,150,False,0,,
unannotated,unann,1248,p19_1,708685,,150,False,0,,
unannotated,unann,1249,p19_1,709086,,150,False,0,,
unannotated,unann,1250,p19_1,709487,,150,False,0,,
unannotated,unann,1251,p19_1,709887,,150,True,1,518.0,
unannotated,unann,1252,p19_1,710255,,150,False,0,,
unannotated,unann,1253,p19_1,710655,,150,True,3,300.0,
unannotated,unann,1254,p19_1,710805,,150,True,2,282.0,
unannotated,unann,1255,p19_1,710937,,150,True,3,263.0,
unannotated,unann,1256,p19_1,711050,,150,True,2,37.0,
unannotated,unann,1257,p19_1,711750,,150,False,0,,
unannotated,unann,1258,p19_1,712380,,150,False,0,,
unannotated,unann,1259,p19_1,713050,,150,True,1,545.0,
unannotated,unann,1260,p19_1,713445,,150,True,1,534.0,
unannotated,unann,1261,p19_1,713829,,150,False,0,,
unannotated,unann,1262,p19_1,714260,,150,True,1,515.0,
unannotated,unann,1263,p19_1,714625,,150,False,0,,
unannotated,unann,1264,p19_1,715026,,150,True,1,549.0,
unannotated,unann,1265,p19_1,715425,,150,False,0,,
unannotated,unann,1266,p19_1,715826,,150,True,2,298.0,
unannotated,unann,1267,p19_1,715974,,150,True,2,285.0,
unannotated,unann,1268,p19_1,716109,,150,True,2,15.0,
unannotated,unann,1269,p19_1,717209,,150,False,0,,
unannotated,unann,1270,p19_1,717857,,150,True,1,505.0,
unannotated,unann,1271,p19_1,718212,,150,False,0,,
unannotated,unann,1272,p19_1,718629,,150,False,0,,
unannotated,unann,1273,p19_1,719031,,150,True,1,549.0,
unannotated,unann,1274,p19_1,719430,,150,False,0,,
unannotated,unann,1275,p19_1,719834,,150,True,1,512.0,
unannotated,unann,1276,p19_1,720196,,150,False,0,,
unannotated,unann,1277,p19_1,720632,,150,False,0,,
unannotated,unann,1278,p19_1,721032,,150,True,3,235.0,
unannotated,unann,1279,p19_1,721117,,150,True,3,65.0,
unannotated,unann,1280,p19_1,721282,,150,True,2,256.0,
unannotated,unann,1281,p19_1,721388,,150,True,2,44.0,
unannotated,unann,1282,p19_1,722590,,150,False,0,,
unannotated,unann,1283,p19_1,723155,,150,True,1,532.0,
unannotated,unann,1284,p19_1,723537,,150,True,1,549.0,
unannotated,unann,1285,p19_1,723936,,150,True,1,549.0,
unannotated,unann,1286,p19_1,724335,,150,False,0,,
unannotated,unann,1287,p19_1,724769,,150,False,0,,
unannotated,unann,1288,p19_1,725170,,150,True,1,516.0,
unannotated,unann,1289,p19_1,725536,,150,False,0,,
unannotated,unann,1290,p19_1,725969,,150,True,3,267.0,
unannotated,unann,1291,p19_1,726086,,150,True,3,33.0,
unannotated,unann,1292,p19_1,726218,,150,True,3,18.0,
unannotated,unann,1293,p19_1,726359,,150,True,2,9.0,
unannotated,unann,1294,p19_1,727383,,150,True,1,528.0,
unannotated,unann,1295,p19_1,727761,,150,False,0,,
unannotated,unann,1296,p19_1,728430,,150,True,1,518.0,
unannotated,unann,1297,p19_1,728798,,150,False,0,,
unannotated,unann,1298,p19_1,729228,,150,True,1,549.0,
unannotated,unann,1299,p19_1,729627,,150,False,0,,
unannotated,unann,1300,p19_1,730032,,150,True,1,514.0,
unannotated,unann,1301,p19_1,730396,,150,False,0,,
unannotated,unann,1302,p19_1,730828,,150,True,2,265.0,
unannotated,unann,1303,p19_1,730943,,150,True,2,35.0,
unannotated,unann,1304,p19_1,731187,,150,True,1,312.0,
unannotated,unann,1305,p19_1,732043,,150,False,0,,
unannotated,unann,1306,p19_1,732670,,150,False,0,,
unannotated,unann,1307,p19_1,733289,,150,True,1,523.0,
unannotated,unann,1308,p19_1,733662,,150,False,0,,
unannotated,unann,1309,p19_1,734086,,150,False,0,,
unannotated,unann,1310,p19_1,734490,,150,True,1,515.0,
unannotated,unann,1311,p19_1,734855,,150,False,0,,
unannotated,unann,1312,p19_1,735289,,150,True,1,515.0,
unannotated,unann,1313,p19_1,735654,,150,True,2,301.0,
unannotated,unann,1314,p19_1,735805,,150,True,3,287.0,
unannotated,unann,1315,p19_1,735942,,150,True,3,280.0,
unannotated,unann,1316,p19_1,736072,,150,True,2,277.0,
unannotated,unann,1317,p19_1,736708,,150,False,0,,
unannotated,unann,1318,p19_1,737363,,150,True,1,522.0,
unannotated,unann,1319,p19_1,737735,,150,True,1,528.0,
unannotated,unann,1320,p19_1,738113,,150,False,0,,
unannotated,unann,1321,p19_1,738513,,150,False,0,,
unannotated,unann,1322,p19_1,738948,,150,True,1,512.0,
unannotated,unann,1323,p19_1,739310,,150,True,2,433.0,
unannotated,unann,1324,p19_1,739593,,150,True,1,263.0,
unannotated,unann,1325,p19_1,739706,,150,True,1,37.0,
unannotated,unann,1326,p19_1,740112,,150,False,0,,
unannotated,unann,1327,p19_1,740548,,150,True,3,267.0,
unannotated,unann,1328,p19_1,740665,,150,True,4,33.0,
unannotated,unann,1329,p19_1,740797,,150,True,3,18.0,
unannotated,unann,1330,p19_1,740938,,150,True,2,266.0,
unannotated,unann,1331,p19_1,741515,,150,False,0,,
unannotated,unann,1332,p19_1,742093,,150,False,0,,
unannotated,unann,1333,p19_1,742746,,150,False,0,,
unannotated,unann,1334,p19_1,743244,,150,True,1,514.0,
unannotated,unann,1335,p19_1,743608,,150,False,0,,
unannotated,unann,1336,p19_1,744042,,150,True,1,517.0,
unannotated,unann,1337,p19_1,744409,,150,False,0,,
unannotated,unann,1338,p19_1,744840,,150,True,1,519.0,
unannotated,unann,1339,p19_1,745209,,150,False,0,,
unannotated,unann,1340,p19_1,745609,,150,True,2,297.0,
unannotated,unann,1341,p19_1,745756,,150,True,3,286.0,
unannotated,unann,1342,p19_1,745892,,150,True,4,14.0,
unannotated,unann,1343,p19_1,746032,,150,True,3,274.0,
unannotated,unann,1344,p19_1,746280,,150,True,1,26.0,
unannotated,unann,1345,p19_1,746826,,150,False,0,,
unannotated,unann,1346,p19_1,747478,,150,False,0,,
unannotated,unann,1347,p19_1,748182,,150,False,0,,
unannotated,unann,1348,p19_1,748735,,150,True,1,538.0,
unannotated,unann,1349,p19_1,749123,,150,False,0,,
unannotated,unann,1350,p19_1,749527,,150,False,0,,
unannotated,unann,1351,p19_1,749928,,150,True,1,548.0,
unannotated,unann,1352,p19_1,750326,,150,True,1,517.0,
unannotated,unann,1353,p19_1,750693,,150,False,0,,
unannotated,unann,1354,p19_1,751093,,150,True,2,299.0,
unannotated,unann,1355,p19_1,751242,,150,True,4,284.0,
unannotated,unann,1356,p19_1,751376,,150,True,4,16.0,
unannotated,unann,1357,p19_1,751519,,150,True,3,267.0,
unannotated,unann,1358,p19_1,751748,,150,True,1,38.0,
unannotated,unann,1359,p19_1,752174,,150,False,0,,
unannotated,unann,1360,p19_1,752831,,150,False,0,,
unannotated,unann,1361,p19_1,753514,,150,False,0,,
unannotated,unann,1362,p19_1,754056,,150,True,1,548.0,
unannotated,unann,1363,p19_1,754454,,150,True,1,548.0,
unannotated,unann,1364,p19_1,754852,,150,False,0,,
unannotated,unann,1365,p19_1,755252,,150,False,0,,
unannotated,unann,1366,p19_1,755653,,150,False,0,,
unannotated,unann,1367,p19_1,756054,,150,True,1,548.0,
unannotated,unann,1368,p19_1,756452,,150,True,3,268.0,
unannotated,unann,1369,p19_1,756570,,150,True,4,32.0,
unannotated,unann,1370,p19_1,756704,,150,True,4,16.0,
unannotated,unann,1371,p19_1,756838,,150,True,3,219.0,
unannotated,unann,1372,p19_1,757078,,150,False,0,,
unannotated,unann,1373,p19_1,757570,,150,False,0,,
unannotated,unann,1374,p19_1,758215,,150,True,1,492.0,
unannotated,unann,1375,p19_1,758557,,150,True,1,549.0,
unannotated,unann,1376,p19_1,758956,,150,False,0,,
unannotated,unann,1377,p19_1,759390,,150,True,1,516.0,
unannotated,unann,1378,p19_1,759756,,150,False,0,,
unannotated,unann,1379,p19_1,760193,,150,True,1,512.0,
unannotated,unann,1380,p19_1,760555,,150,False,0,,
unannotated,unann,1381,p19_1,760989,,150,True,1,517.0,
unannotated,unann,1382,p19_1,761356,,150,True,2,299.0,
unannotated,unann,1383,p19_1,761505,,150,True,4,284.0,
unannotated,unann,1384,p19_1,761639,,150,True,3,275.0,
unannotated,unann,1385,p19_1,761764,,150,True,2,224.0,
unannotated,unann,1386,p19_1,762365,,150,False,0,,
unannotated,unann,1387,p19_1,762996,,150,False,0,,
unannotated,unann,1388,p19_1,763668,,150,True,1,472.0,
unannotated,unann,1389,p19_1,763990,,150,True,1,539.0,
unannotated,unann,1390,p19_1,764379,,150,True,1,520.0,
unannotated,unann,1391,p19_1,764749,,150,True,1,549.0,
unannotated,unann,1392,p19_1,765148,,150,False,0,,
unannotated,unann,1393,p19_1,765583,,150,True,1,515.0,
unannotated,unann,1394,p19_1,765948,,150,False,0,,
unannotated,unann,1395,p19_1,766381,,150,True,1,518.0,
unannotated,unann,1396,p19_1,766749,,150,True,3,300.0,
unannotated,unann,1397,p19_1,766899,,150,True,3,282.0,
unannotated,unann,1398,p19_1,767031,,150,True,4,258.0,
unannotated,unann,1399,p19_1,767139,,150,True,3,240.0,
unannotated,unann,1400,p19_1,767397,,150,True,1,499.0,
unannotated,unann,1401,p19_1,767746,,150,False,0,,
unannotated,unann,1402,p19_1,768379,,150,False,0,,
unannotated,unann,1403,p19_1,769032,,150,False,0,,
unannotated,unann,1404,p19_1,769549,,150,True,1,511.0,
unannotated,unann,1405,p19_1,769910,,150,False,0,,
unannotated,unann,1406,p19_1,770344,,150,True,1,515.0,
unannotated,unann,1407,p19_1,770709,,150,False,0,,
unannotated,unann,1408,p19_1,771144,,150,False,0,,
unannotated,unann,1409,p19_1,771544,,150,True,1,514.0,
unannotated,unann,1410,p19_1,771908,,150,False,0,,
unannotated,unann,1411,p19_1,772310,,150,True,3,301.0,
unannotated,unann,1412,p19_1,772461,,150,True,3,281.0,
unannotated,unann,1413,p19_1,772592,,150,True,3,255.0,
unannotated,unann,1414,p19_1,772697,,150,True,2,233.0,
unannotated,unann,1415,p19_1,773762,,150,False,0,,
unannotated,unann,1416,p19_1,774412,,150,True,1,484.0,
unannotated,unann,1417,p19_1,774746,,150,False,0,,
unannotated,unann,1418,p19_1,775177,,150,False,0,,
unannotated,unann,1419,p19_1,775578,,150,True,1,514.0,
unannotated,unann,1420,p19_1,775942,,150,False,0,,
unannotated,unann,1421,p19_1,776378,,150,True,1,514.0,
unannotated,unann,1422,p19_1,776742,,150,False,0,,
unannotated,unann,1423,p19_1,777177,,150,True,1,522.0,
unannotated,unann,1424,p19_1,777549,,150,True,3,296.0,
unannotated,unann,1425,p19_1,777695,,150,True,4,282.0,
unannotated,unann,1426,p19_1,777827,,150,True,4,254.0,
unannotated,unann,1427,p19_1,777931,,150,True,3,227.0,
unannotated,unann,1428,p19_1,778149,,150,True,1,9.0,
unannotated,unann,1429,p19_1,778998,,150,False,0,,
unannotated,unann,1430,p19_1,779649,,150,False,0,,
unannotated,unann,1431,p19_1,780184,,150,True,1,519.0,
unannotated,unann,1432,p19_1,780553,,150,False,0,,
unannotated,unann,1433,p19_1,780984,,150,True,1,518.0,
unannotated,unann,1434,p19_1,781352,,150,False,0,,
unannotated,unann,1435,p19_1,781786,,150,True,1,546.0,
unannotated,unann,1436,p19_1,782182,,150,True,1,520.0,
unannotated,unann,1437,p19_1,782552,,150,False,0,,
unannotated,unann,1438,p19_1,782987,,150,True,2,263.0,
unannotated,unann,1439,p19_1,783100,,150,True,3,37.0,
unannotated,unann,1440,p19_1,783334,,150,True,2,236.0,
unannotated,unann,1441,p19_1,783599,,150,False,0,,
unannotated,unann,1442,p19_1,784330,,150,False,0,,
unannotated,unann,1443,p19_1,784963,,150,False,0,,
unannotated,unann,1444,p19_1,785603,,150,False,0,,
unannotated,unann,1445,p19_1,786240,,150,False,0,,
unannotated,unann,1446,p19_1,786882,,150,False,0,,
unannotated,unann,1447,p19_1,787538,,150,False,0,,
unannotated,unann,1448,p19_1,788203,,150,False,0,,
unannotated,unann,1449,p19_1,788887,,150,False,0,,
unannotated,unann,1450,p19_1,789586,,150,False,0,,
unannotated,unann,1451,p19_1,790301,,150,False,0,,
unannotated,unann,1452,p19_1,791067,,150,False,0,,
unannotated,unann,1453,p19_1,791585,,150,True,1,544.0,
unannotated,unann,1454,p19_1,791979,,150,True,1,515.0,
unannotated,unann,1455,p19_1,792344,,150,False,0,,
unannotated,unann,1456,p19_1,792778,,150,False,0,,
unannotated,unann,1457,p19_1,793181,,150,True,1,549.0,
unannotated,unann,1458,p19_1,793580,,150,False,0,,
unannotated,unann,1459,p19_1,793981,,150,True,2,266.0,
unannotated,unann,1460,p19_1,794097,,150,True,3,34.0,
unannotated,unann,1461,p19_1,794336,,150,True,1,301.0,
unannotated,unann,1462,p19_1,794487,,150,True,1,474.0,
unannotated,unann,1463,p19_1,795243,,150,False,0,,
unannotated,unann,1464,p19_1,795849,,150,False,0,,
unannotated,unann,1465,p19_1,796510,,150,False,0,,
unannotated,unann,1466,p19_1,797177,,150,False,0,,
unannotated,unann,1467,p19_1,797662,,150,False,0,,
unannotated,unann,1468,p19_1,798080,,150,False,0,,
unannotated,unann,1469,p19_1,798482,,150,True,1,514.0,
unannotated,unann,1470,p19_1,798846,,150,False,0,,
unannotated,unann,1471,p19_1,799281,,150,True,1,517.0,
unannotated,unann,1472,p19_1,799648,,150,False,0,,
unannotated,unann,1473,p19_1,800048,,150,False,0,,
unannotated,unann,1474,p19_1,800480,,150,True,2,265.0,
unannotated,unann,1475,p19_1,800595,,150,True,3,35.0,
unannotated,unann,1476,p19_1,800830,,150,True,2,233.0,
unannotated,unann,1477,p19_1,800913,,150,True,3,67.0,
unannotated,unann,1478,p19_1,801091,,150,True,1,356.0,
unannotated,unann,1479,p19_1,801984,,150,False,0,,
unannotated,unann,1480,p19_1,802623,,150,False,0,,
unannotated,unann,1481,p19_1,803069,,150,False,0,,
unannotated,unann,1482,p19_1,803488,,150,True,1,456.0,
unannotated,unann,1483,p19_1,803794,,150,True,1,249.0,
unannotated,unann,1484,p19_1,803893,,150,True,2,51.0,
unannotated,unann,1485,p19_1,804257,,150,True,1,547.0,
unannotated,unann,1486,p19_1,804654,,150,False,0,,
unannotated,unann,1487,p19_1,805087,,150,True,1,519.0,
unannotated,unann,1488,p19_1,805456,,150,False,0,,
unannotated,unann,1489,p19_1,805856,,150,True,2,299.0,
unannotated,unann,1490,p19_1,806005,,150,True,2,1.0,
unannotated,unann,1491,p19_1,806236,,150,True,1,350.0,
unannotated,unann,1492,p19_1,806436,,150,True,1,414.0,
unannotated,unann,1493,p19_1,807316,,150,False,0,,
unannotated,unann,1494,p19_1,807975,,150,False,0,,
unannotated,unann,1495,p19_1,808401,,150,True,1,531.0,
unannotated,unann,1496,p19_1,808782,,150,False,0,,
unannotated,unann,1497,p19_1,809215,,150,True,1,516.0,
unannotated,unann,1498,p19_1,809581,,150,False,0,,
unannotated,unann,1499,p19_1,810014,,150,True,1,515.0,
unannotated,unann,1500,p19_1,810379,,150,True,1,544.0,
unannotated,unann,1501,p19_1,810773,,150,False,0,,
unannotated,unann,1502,p19_1,811215,,150,True,3,265.0,
unannotated,unann,1503,p19_1,811330,,150,True,4,35.0,
unannotated,unann,1504,p19_1,811458,,150,True,4,258.0,
unannotated,unann,1505,p19_1,811566,,150,True,3,230.0,
unannotated,unann,1506,p19_1,811646,,150,True,3,70.0,
unannotated,unann,1507,p19_1,811824,,150,True,1,343.0,
unannotated,unann,1508,p19_1,812685,,150,False,0,,
unannotated,unann,1509,p19_1,813326,,150,False,0,,
unannotated,unann,1510,p19_1,813826,,150,True,1,511.0,
unannotated,unann,1511,p19_1,814187,,150,False,0,,
unannotated,unann,1512,p19_1,814623,,150,True,1,513.0,
unannotated,unann,1513,p19_1,814986,,150,False,0,,
unannotated,unann,1514,p19_1,815422,,150,False,0,,
unannotated,unann,1515,p19_1,815822,,150,True,1,515.0,
unannotated,unann,1516,p19_1,816187,,150,False,0,,
unannotated,unann,1517,p19_1,816588,,150,True,2,302.0,
unannotated,unann,1518,p19_1,816740,,150,True,2,381.0,
unannotated,unann,1519,p19_1,816971,,150,True,1,233.0,
unannotated,unann,1520,p19_1,817054,,150,True,2,67.0,
unannotated,unann,1521,p19_1,818086,,150,False,0,,
unannotated,unann,1522,p19_1,818754,,150,False,0,,
unannotated,unann,1523,p19_1,819227,,150,True,1,516.0,
unannotated,unann,1524,p19_1,819593,,150,True,1,548.0,
unannotated,unann,1525,p19_1,819991,,150,False,0,,
unannotated,unann,1526,p19_1,820394,,150,False,0,,
unannotated,unann,1527,p19_1,820827,,150,False,0,,
unannotated,unann,1528,p19_1,821227,,150,False,0,,
unannotated,unann,1529,p19_1,821627,,150,False,0,,
unannotated,unann,1530,p19_1,822030,,150,True,2,264.0,
unannotated,unann,1531,p19_1,822144,,150,True,3,36.0,
unannotated,unann,1532,p19_1,822377,,150,True,2,234.0,
unannotated,unann,1533,p19_1,822461,,150,True,3,66.0,
unannotated,unann,1534,p19_1,822637,,150,True,1,292.0,
unannotated,unann,1535,p19_1,823424,,150,False,0,,
unannotated,unann,1536,p19_1,824069,,150,False,0,,
unannotated,unann,1537,p19_1,824602,,150,False,0,,
unannotated,unann,1538,p19_1,825002,,150,True,1,549.0,
unannotated,unann,1539,p19_1,825401,,150,False,0,,
unannotated,unann,1540,p19_1,825834,,150,True,1,548.0,
unannotated,unann,1541,p19_1,826232,,150,False,0,,
unannotated,unann,1542,p19_1,826633,,150,False,0,,
unannotated,unann,1543,p19_1,827035,,150,True,1,545.0,
unannotated,unann,1544,p19_1,827430,,150,True,3,263.0,
unannotated,unann,1545,p19_1,827543,,150,True,4,37.0,
unannotated,unann,1546,p19_1,827675,,150,True,4,255.0,
unannotated,unann,1547,p19_1,827780,,150,True,4,234.0,
unannotated,unann,1548,p19_1,827864,,150,True,3,66.0,
unannotated,unann,1549,p19_1,828004,,150,True,2,10.0,
unannotated,unann,1550,p19_1,828794,,150,False,0,,
unannotated,unann,1551,p19_1,829429,,150,True,1,505.0,
unannotated,unann,1552,p19_1,829784,,150,True,1,537.0,
unannotated,unann,1553,p19_1,830171,,150,False,0,,
unannotated,unann,1554,p19_1,830606,,150,True,1,514.0,
unannotated,unann,1555,p19_1,830970,,150,False,0,,
unannotated,unann,1556,p19_1,831406,,150,True,1,514.0,
unannotated,unann,1557,p19_1,831770,,150,False,0,,
unannotated,unann,1558,p19_1,832206,,150,False,0,,
unannotated,unann,1559,p19_1,832607,,150,True,2,235.0,
unannotated,unann,1560,p19_1,832692,,150,True,3,65.0,
unannotated,unann,1561,p19_1,832955,,150,True,3,233.0,
unannotated,unann,1562,p19_1,833038,,150,True,3,67.0,
unannotated,unann,1563,p19_1,833203,,150,True,1,296.0,
unannotated,unann,1564,p19_1,834117,,150,False,0,,
unannotated,unann,1565,p19_1,834784,,150,True,1,483.0,
unannotated,unann,1566,p19_1,835117,,150,True,2,280.0,
unannotated,unann,1567,p19_1,835247,,150,True,2,20.0,
unannotated,unann,1568,p19_1,835497,,150,False,0,,
unannotated,unann,1569,p19_1,835933,,150,False,0,,
unannotated,unann,1570,p19_1,836334,,150,False,0,,
unannotated,unann,1571,p19_1,836736,,150,True,1,513.0,
